"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Dominican Republic","DOM","Rural population","SP.RUR.TOTL","2298286","2345543","2391159","2435661","2478597","2519803","2558959","2595972","2630595","2662960","2692457","2718881","2742579","2763607","2781692","2796878","2808975","2818391","2824921","2828884","2830218","2829268","2854006","2900909","2947383","2993439","3038932","3083857","3128307","3172491","3216406","3260122","3303564","3346228","3353117","3346703","3337140","3324819","3310088","3293591","3275545","3256552","3236061","3174946","3095474","3014772","2932760","2849785","2765970","2682129","2598023","2513893","2433228","2356267","2282938","2213068","2146690","",
"Algeria","DZA","Rural population","SP.RUR.TOTL","7730685","7778456","7807386","7830848","7852083","7873788","7938731","8145526","8360848","8580865","8802771","9026182","9252243","9483131","9721785","9970319","10228708","10449945","10600666","10756482","10917687","11084688","11254291","11423155","11586446","11741492","11885587","12025440","12170083","12300991","12415911","12514790","12596534","12659697","12700901","12718758","12713378","12688756","12646057","12577598","12498723","12411925","12317773","12221309","12127479","12040428","11959746","11885662","11818828","11766830","11728841","11705306","11694248","11689428","11683538","11671592","11652313","",
"East Asia & Pacific (excluding high income)","EAP","Rural population","SP.RUR.TOTL","742691679","738120498","743693710","758358751","772432830","792494928","815191541","836771782","858989286","882473375","906615514","931216782","954134483","975197519","993993806","1012809395","1028658467","1043085090","1054315153","1062346670","1069378760","1076282719","1084566509","1094027453","1102151919","1110356040","1119218922","1128663889","1137766072","1145805245","1152830747","1157757198","1160795374","1162643987","1163764909","1163994853","1163318945","1161941423","1159467203","1155678986","1150486659","1142491773","1132199647","1120930916","1108849678","1096246446","1083478435","1070311222","1056672336","1042706787","1028401440","1013932053","999798605","986031162","972611401","959446635","946753456","",
"Early-demographic dividend","EAR","Rural population","SP.RUR.TOTL","754532660","769439586","784475073","799898767","815705885","831903051","848463067","865413695","882705860","900318374","918230890","936224663","953778059","971533564","989442447","1009462945","1027780494","1046272618","1064998680","1084251037","1103855124","1123912607","1145673539","1167799085","1189989347","1212025554","1233932477","1255917597","1277650627","1299002831","1320698826","1342163594","1363374404","1384247414","1404812757","1425285447","1445776239","1466157003","1486195201","1505779368","1524857199","1543733285","1561143567","1578093244","1594526955","1610539026","1626098288","1641262827","1655885325","1670130679","1684166836","1697784368","1710681853","1723118670","1735043686","1746423652","1757251917","",
"East Asia & Pacific","EAS","Rural population","SP.RUR.TOTL","797860425","793631997","798934492","813319157","827076289","846809648","869154364","890165992","911543368","934674971","958139377","982169772","1004548901","1024879814","1043239561","1061477566","1076956871","1091244559","1102300311","1110141316","1116957979","1123600958","1131588985","1140729479","1148471644","1156256850","1164522160","1173197111","1181583527","1188958134","1195328422","1199836109","1202515670","1204005780","1204799752","1204720322","1203863971","1202367663","1199758459","1195810136","1190464594","1180747261","1168291380","1154982346","1140937582","1126487670","1112321318","1097932781","1083194208","1068179740","1052887709","1037493791","1022519323","1007989550","993898666","980123528","966873918","",
"Europe & Central Asia (excluding high income)","ECA","Rural population","SP.RUR.TOTL","153797325","154048746","154237769","154370641","154432434","154355835","153943960","153556076","153071390","152507842","151938377","151445283","150977415","150467334","149939887","149467762","149088905","148666784","148191355","147916398","147949834","147619450","147056165","146439096","145841909","145268045","144824773","144424407","143950252","143961938","144251932","144427519","144828999","145314276","145483462","145540426","145543395","145642528","145653495","145634666","145529170","145233049","144792789","144403231","144056940","143723442","143438090","143169047","143043041","143195504","143477950","143735956","143911259","144135127","144333322","144533846","144678479","",
"Europe & Central Asia","ECS","Rural population","SP.RUR.TOTL","297241184","297074106","296933154","296552844","296055892","295311405","294104656","292867164","291594637","290417912","289043251","287743364","286656721","285547867","284374777","283326850","282378768","281272998","280086829","279167323","278644733","277757674","276845310","275958829","275193218","274519548","273907974","273599895","272301551","272259100","272478370","272542234","272933502","273385313","273458724","273406844","273288016","273255768","273127700","272944539","272495900","271931778","271029436","270268954","269589061","268888888","268138068","267446924","266905972","266507829","266103444","265321510","264829887","264516278","264179063.5","263779360","263360615","",
"Ecuador","ECU","Rural population","SP.RUR.TOTL","3005609","3064933","3125491","3189907","3257438","3326475","3396824","3468433","3540840","3614009","3687360","3760986","3834598","3908171","3979874","4027323","4072442","4115486","4156173","4194590","4230627","4264426","4295675","4332540","4373227","4413081","4451644","4488895","4524237","4557865","4588945","4633277","4686299","4737490","4786047","4831816","4874698","4914886","4951796","4984770","5013679","5038408","5082678","5140949","5199323","5259083","5320632","5383298","5446731","5509963","5572133","5633075","5691707","5748101","5802091","5853625","5902557","",
"Egypt, Arab Rep.","EGY","Rural population","SP.RUR.TOTL","16774566","17126256","17495951","17868297","18243837","18622529","19005257","19390602","19773356","20147894","20510130","20858860","21197365","21532021","21871911","22222954","22587764","23052777","23595695","24163561","24758140","25378216","26023605","26697690","27404730","28145919","28924053","29782360","30686127","31581546","32450532","33286167","34092980","34878685","35656322","36435709","37219208","37932374","38604931","39288765","39988322","40711182","41456942","42217795","42982005","43742815","44493601","45274195","46096759","46972901","47925355","48961610","50051800","51167785","52269812","53326958","54330119","",
"Euro area","EMU","Rural population","SP.RUR.TOTL","100593376","100232858","99834802","99246237","98616193","97952610","97209687","96374046","95614350","95066322","94423953","93840174","93518074","93218316","92879510","92617705","92371923","92009652","91639614","91275994","90934880","90550190","90297238","90121381","90040499","90028363","89959669","90163442","89465536","89500513","89438848","89247361","89171554","89090360","88955016","88818619","88684865","88542982","88383324","88225703","88052991","87835449","87566657","87319186","87088100","86820053","86457869","86110775","85740202","85233129","84652415","83672747","83102033","82672520","82239823.5","81739837","81291467","",
"Eritrea","ERI","Rural population","SP.RUR.TOTL","1261222","1288531","1317140","1346843","1377283","1408283","1439699","1471625","1507782","1545088","1583708","1623673","1665003","1707645","1751539","1796665","1842854","1890161","1938962","1989779","2042881","2097548","2153209","2210363","2270043","2333901","2401870","2472391","2538301","2589994","2621408","2629244","2617675","2596691","2580449","2579170","2595414","2626829","2672494","2730047","2797195","2874776","2962233","3053602","3141112","3219301","3286014","3342685","3392288","3439388","3487556","3537063","","","","","","",
"Spain","ESP","Rural population","SP.RUR.TOTL","13227520","13124738","12934262","12735859","12549483","12373341","12186583","12022749","11865098","11668253","11484091","11346103","11232265","11118088","11000753","10881129","10757865","10631094","10496542","10353322","10201721","10089484","10060595","10020407","9972794","9920133","9860687","9797703","9730502","9658018","9580406","9535852","9550559","9567936","9581167","9590975","9598296","9606162","9613419","9619750","9630000","9663982","9722744","9796815","9862593","9925418","9988509","10067486","10120932","10102486","10041047","9968815","9868179","9730070","9595978","9484499","9388946","",
"Estonia","EST","Rural population","SP.RUR.TOTL","514503","510808","508171","505607","503223","500376","495998","490134","484868","480160","476747","475284","473219","470361","467017","463267","459138","455120","450848","447886","447435","447430","447486","447388","447111","446909","447040","447304","446860","448250","451436","452063","446743","438168","431632","426680","423107","420938","419548","423427","427924","426956","425998","425074","424271","423570","422804","422596","423176","424069","424820","425245","425445","425436","425623","427007","428053","",
"Ethiopia","ETH","Rural population","SP.RUR.TOTL","20726286","21163556","21625151","22107789","22605794","23115842","23631092","24152430","24720333","25325128","25974790","26684497","27442343","28201209","28896188","29486000","29950205","30317309","30654671","31057180","31593822","32287925","33121241","34066779","35080049","36127480","37201450","38313668","39475963","40707300","42017517","43410604","44873647","46375600","47877524","49385643","50869878","52326331","53771259","55232987","56729728","58268418","59839427","61438482","63054637","64680931","66314218","67946383","69451066","70972365","72513445","74076964","75656319","77248096","78839824","80425756","82002431","",
"European Union","EUU","Rural population","SP.RUR.TOTL","158832585","158290687","157809721","157145689","156441715","155625682","154756625","153952035","153173449","152536226","151729503","150868862","150144239","149428952","148683510","148053670","147442593","146658678","145805133","144975035","144242692","143614231","143221810","142893739","142660838","142501281","142275672","142305411","141419350","141256769","141026498","140486049","140214722","140216621","140101192","139967482","139725822","139589146","139373177","139220042","138824528","138374571","137651252","137114933","136625244","136108117","135500682","134840660","134162755","133431049","132588311","131347938","130540502","129868064","129192485.5","128436511","127709466","",
"Fragile and conflict affected situations","FCS","Rural population","SP.RUR.TOTL","99925215","101618737","103347531","105117497","106947822","108817914","110826242","112916114","115062954","117242175","119444912","121682543","123968514","126358485","129037823","131894852","134928883","138119647","141394320","144749257","147992173","151071375","154033051","156792247","159378194","161932774","164463702","166974792","169663036","172613159","176490456","180239989","184402723","188864959","193556605","198072947","202378339","206455231","210479269","214561147","218834817","223251157","227853113","232652526","237508162","242353266","247169780","251957181","256741253","261527000","266330259","271149921","275984431","280843800","285734543","290664734","295628084","",
"Finland","FIN","Rural population","SP.RUR.TOTL","1980489","1948522","1924044","1899880","1872544","1841101","1810359","1782653","1753154","1715054","1671905","1636243","1606899","1577275","1546998","1515623","1482252","1449014","1416158","1383190","1351318","1318646","1285267","1252696","1219718","1185942","1152471","1120036","1088226","1057858","1028850","1010620","1001945","992568","982659","972370","962241","952617","942729","932575","922245","914750","909949","905083","900709","896820","893317","890197","887391","884704","881842","878935","876035","872846","869145","864615","859575","",
"Fiji","FJI","Rural population","SP.RUR.TOTL","276625","283999","291634","299226","306347","312741","318280","323955","329334","334483","339604","344759","349909","355016","360016","364864","369438","374995","381030","387722","395326","404119","413815","423428","431622","437508","440650","437892","433136","428651","425439","423772","423221","423320","423314","422677","421405","422341","423183","423288","422582","420951","418515","415786","413441","411969","411521","411921","412806","413715","414255","414346","414119","413677","413193","412815","412540","",
"France","FRA","Rural population","SP.RUR.TOTL","17845587","17741016","17568965","17226723","16863235","16472329","16049145","15602023","15260779","15156862","15061558","14978437","14902727","14826744","14736841","14688342","14727839","14749165","14759026","14768935","14785950","14812510","14844457","14881415","14922401","14965663","15011615","15060439","15109782","15156594","15180563","15091320","15065323","15029669","14984269","14937872","14889277","14841301","14795595","14752730","14697577","14647859","14598404","14545385","14495491","14449118","14393065","14326191","14250048","14166960","14081707","13993809","13906743","13823401","13738011.5","13644609","13545672","",
"Faroe Islands","FRO","Rural population","SP.RUR.TOTL","27249","27340","27402","27441","27461","27471","27505","27675","27839","28009","28159","28302","28451","28599","28733","28850","28953","29040","29307","29623","29944","30258","30564","30873","31202","31552","31940","32356","32739","33021","33033","32834","32574","32242","31960","31802","30843","29899","29972","30105","30086","29858","29606","29401","29248","29077","28959","28904","28831","28756","28680","28619","28556","28502","28454","28418","28396","",
"Micronesia, Fed. Sts.","FSM","Rural population","SP.RUR.TOTL","34600","35591","36585","37614","38729","39946","41306","42780","44214","45398","46191","46539","46518","46348","46394","46816","47662","48857","50342","51976","53669","55527","57490","59473","61418","63280","65009","66600","68142","69736","71460","73356","75364","77306","78955","80594","81829","82582","83003","83289","83442","83235","83094","82964","82778","82482","82091","81628","81168","80772","80512","80392","80404","80533","80739","81015","81346","",
"Gabon","GAB","Rural population","SP.RUR.TOTL","412336","411753","409915","408247","406890","405907","405306","404939","404412","403305","401280","396649","390982","384579","377682","370527","363115","355454","347470","339138","330440","321462","319226","316930","314538","312095","309555","306902","302782","298446","293824","288948","283831","278516","272987","267646","262557","257743","253230","249040","245215","241723","238624","236012","234002","232624","231869","231674","232060","233047","234599","236797","239507","242460","245343","247912","250126","",
"United Kingdom","GBR","Rural population","SP.RUR.TOTL","11295344","11418528","11588798","11749886","11901600","12053854","12196452","12339783","12477844","12608008","12737421","12839362","12790427","12723565","12639936","12547912","12454324","12359759","12271069","12192652","12118256","12062199","12085470","12117759","12164599","12220513","12277190","12331725","12387604","12448431","12514322","12569161","12568650","12564188","12560917","12559379","12556499","12554474","12556019","12563329","12572963","12562339","12439896","12323786","12220136","12131582","12048279","11970758","11893520","11813186","11736055","11658619","11571796","11484083","11407453","11337632","11259479","",
"Georgia","GEO","Rural population","SP.RUR.TOTL","2075477","2090349","2103850","2116256","2127156","2135939","2140828","2142021","2141408","2141260","2142101","2145027","2147142","2146323","2145057","2140769","2135940","2130131","2122022","2119585","2122292","2124502","2127121","2130315","2132914","2135888","2139042","2140742","2145850","2148180","2159075","2185875","2214567","2243390","2232447","2185167","2141870","2113538","2103646","2098063","2092595","2088014","2078594","2049340","2020153","1991507","1963566","1935888","1909212","1880679","1850363","1820630","1791553","1763052","1734248","1723210","1717350","",
"Ghana","GHA","Rural population","SP.RUR.TOTL","5105497","5232509","5360012","5483782","5598302","5700640","5787569","5861468","5930644","6006370","6107469","6252004","6413729","6581543","6739417","6877168","6989367","7082789","7174218","7286578","7435792","7628011","7856256","8107479","8345857","8533098","8702432","8858227","9004685","9149677","9297576","9449327","9602280","9753415","9897718","10032816","10157382","10274037","10385774","10498240","10619153","10759375","10903695","11051281","11200514","11350915","11501635","11652246","11800528","11944505","12081281","12210700","12334108","12452556","12566711","12676513","12782725","",
"Gibraltar","GIB","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Guinea","GIN","Rural population","SP.RUR.TOTL","3202783","3236276","3269264","3302601","3337527","3374544","3414311","3455531","3494248","3525411","3545577","3554294","3553361","3544548","3530190","3512779","3492530","3470976","3452596","3443093","3446326","3465149","3498535","3556303","3640823","3731151","3823086","3918904","4029567","4169815","4348017","4569629","4825743","5093777","5342716","5551145","5711491","5831005","5920506","5997927","6076399","6158238","6240624","6325111","6412738","6504111","6601189","6704631","6812758","6922335","7031754","7140086","7248569","7359322","7475248","7598198","7728735","",
"Gambia, The","GMB","Rural population","SP.RUR.TOTL","323302","330282","335448","339030","340590","342604","345186","348147","351586","355568","360082","365256","371023","377482","385832","393793","401271","408488","415811","423741","432644","442441","453015","464480","476702","490365","505573","521925","538245","553126","565561","575298","582736","589022","596467","603887","611327","618744","626248","634039","642185","650811","659831","669080","678602","688279","698066","708040","718209","728702","739520","750692","762191","773981","786032","798314","810834","",
"Guinea-Bissau","GNB","Rural population","SP.RUR.TOTL","532577","537714","542435","547177","552538","558926","566386","574746","583923","593783","604113","615190","626893","638164","647582","654304","657766","658615","658732","659780","659864","663831","670881","679917","689248","697740","705025","711412","717063","722381","727516","732532","740400","750122","758800","766045","771702","776083","779717","783359","787536","792423","797871","803793","810031","816531","823176","830038","837149","844581","852296","860630","869459","878632","887895","897090","906142","",
"Equatorial Guinea","GNQ","Rural population","SP.RUR.TOTL","190121","191248","193702","196421","199757","203881","209116","215144","220672","223970","223897","220080","213189","204507","195822","188550","182836","178609","176794","178442","184161","194540","209076","225947","239946","251443","259942","266032","270444","274346","278538","283110","287808","292757","297979","308809","320535","333192","346708","360977","375929","391534","407881","425088","443429","463054","484021","506196","529414","553440","578052","603166","628733","654550","680410","706138","731636","",
"Greece","GRC","Rural population","SP.RUR.TOTL","3671291","3657099","3604016","3542618","3480851","3422784","3373709","3326787","3274028","3212148","3146066","3095190","3070665","3040175","3006938","2990786","2992672","2986905","2980527","2972373","2956103","2943518","2942728","2940794","2936381","2928830","2919496","2910173","2901692","2897805","2909451","2927247","2937007","2941678","2943828","2944834","2945109","2946985","2950498","2949028","2948257","2942226","2910513","2875284","2840339","2807039","2774156","2740132","2706538","2673237","2636648","2593105","2540353","2484388","2431404","2379837","2334080","",
"Grenada","GRD","Rural population","SP.RUR.TOTL","62610","63408","64044","64510","64826","65002","65023","64900","64654","64346","64009","63780","63544","63271","62882","62342","61596","60688","59877","59473","59704","60694","62337","64227","65821","66754","66863","66305","65378","64535","64098","64136","64379","64857","65323","65619","65708","65654","65507","65325","65167","65076","65285","65509","65738","65974","66221","66479","66749","67033","67327","67633","67929","68223","68517","68804","69095","",
"Greenland","GRL","Rural population","SP.RUR.TOTL","13476","13545","13508","13474","13335","13308","13166","13051","12939","12805","12647","12540","12715","12782","12795","12703","12611","12367","12125","12033","11987","11987","11912","11860","11804","11725","11600","11541","11499","11414","11288","11082","10894","10762","10710","10657","10565","10513","10462","10392","10341","10228","10136","10026","9914","9760","9554","9342","9132","8963","8887","8673","8408","8115","7856","7611","7412","",
"Guatemala","GTM","Rural population","SP.RUR.TOTL","2900320","2958637","3016761","3075040","3137200","3214548","3293742","3374625","3456852","3539903","3623526","3707542","3792086","3879673","3975489","4071392","4167140","4262952","4359555","4458182","4559372","4658715","4746753","4835926","4925148","5013912","5101727","5189167","5276541","5365025","5454811","5546480","5639499","5733631","5827709","5921389","6014093","6106438","6199356","6294618","6393112","6495280","6600469","6707256","6813595","6918370","7020970","7121546","7220422","7317873","7414256","7509589","7603153","7695016","7784232","7870889","7954610","",
"Guam","GUM","Rural population","SP.RUR.TOTL","33273","33199","33191","33222","33256","33263","33234","33181","33099","32993","31940","28158","24525","21139","18045","15280","12845","10739","8931","7397","6505","6931","7385","7868","8384","8931","9511","10125","10779","11474","12010","11939","11865","11785","11687","11565","11420","11253","11066","10860","10673","10584","10477","10354","10223","10089","9952","9814","9676","9541","9409","9282","9162","9052","8955","8873","8808","",
"Guyana","GUY","Rural population","SP.RUR.TOTL","405940","418096","429923","441225","451792","461464","470155","477915","484906","491412","497507","502912","507955","512766","517541","522335","527298","532279","536816","540234","542300","544117","544489","543589","541692","539050","535557","531368","527291","524404","523416","524776","528153","532600","536709","539474","540556","540274","539124","537894","537149","537071","537462","538097","538499","538421","537779","536738","535719","535251","535736","537322","539823","542922","546139","549080","551667","",
"High income","HIC","Rural population","SP.RUR.TOTL","267647979","267832129","267391560","266680901","265832154","264761665","263468955","261902399","260047247","258832338","257391676","256673646","256207892","255532909","255091079","254647685","254360088","254181201","253971895","253850085","253628429","253062183","252640159","252274109","251917615","251594990","251042210","250676034","249445686","249089830","248672097","248109410","247597403","247061355","246444257","245828247","245260526","244716659","244101062","243426370","242705381","240844444","238399770","236151681","234069948","232091818","230493617","229107641","227860919","226485730","224989916","223103187","221661712","220373242","219176075.5","217934279","216765070","",
"Hong Kong SAR, China","HKG","Rural population","SP.RUR.TOTL","455190","465932","476544","483476","485492","488523","483067","485528","485985","483915","485809","483858","475286","471072","468381","459768","448321","437973","429363","436525","431477","425350","416422","407510","396584","386299","317775","175228","95163","51517","27553","9663","1218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Honduras","HND","Rural population","SP.RUR.TOTL","1574908","1607567","1640451","1673813","1707891","1742992","1779109","1816201","1854069","1892577","1931490","1970747","2010389","2050684","2093417","2140749","2189557","2239694","2290925","2342978","2395668","2448910","2502664","2556802","2611139","2665682","2720230","2774724","2830087","2889975","2950402","3011368","3072713","3134384","3196035","3257527","3318738","3379550","3439856","3499523","3558474","3616662","3665406","3711536","3755165","3796137","3834202","3869402","3901847","3931536","3958406","3982377","4003608","4022667","4040171","4056567","4072085","",
"Heavily indebted poor countries (HIPC)","HPC","Rural population","SP.RUR.TOTL","142584411","145387811","148272550","151234996","154266737","157389194","160639122","163976736","167399903","170900135","174536403","178254395","182062344","185950051","189927559","193941682","197985176","202097683","206244788","210642027","215122008","219672289","224277836","228899576","233572868","238338733","243328069","248545762","254014558","259806045","265855630","272371101","279260451","286448438","293950645","301462386","308926432","316305254","323799912","331482541","339451500","347612487","356019378","364564506","373228884","381921719","390667815","399460902","408217840","417123389","426202419","435464046","444880949","454426697","464055829","473733394","483446479","",
"Croatia","HRV","Rural population","SP.RUR.TOTL","2891624","2876785","2857389","2835932","2812582","2787536","2760449","2732268","2702363","2670367","2637954","2605917","2575879","2544713","2511709","2477012","2441262","2397745","2365430","2328010","2291201","2263081","2260072","2255422","2249161","2242800","2236292","2228227","2219569","2207598","2196936","2059491","2034967","2105910","2103985","2106093","2020907","2049628","2011542","2028898","1965719","1965810","1959106","1951824","1943527","1936445","1926605","1915376","1904710","1891792","1875922","1806422","1789216","1772111","1752320","1724991","1699628","",
"Haiti","HTI","Rural population","SP.RUR.TOTL","3263309","3313412","3364296","3415863","3467878","3520268","3573093","3626263","3678805","3729660","3778120","3823883","3885497","3951163","4019324","4091519","4168019","4248618","4333950","4424458","4520292","4621887","4728780","4794439","4848923","4899167","4944287","4984449","5019462","5049926","5075598","5096377","5111787","5166817","5219937","5271331","5320989","5370761","5418473","5463531","5505685","5454499","5394930","5328032","5254379","5179725","5104066","5027879","4951506","4874904","4798216","4721914","4646504","4572456","4500064","4429559","4361279","",
"Hungary","HUN","Rural population","SP.RUR.TOTL","4401831","4379303","4350895","4319558","4290506","4259900","4230146","4203213","4176578","4151312","4123586","4091134","4059050","4028025","4001823","3981051","3958606","3932744","3902097","3864948","3835546","3816417","3794791","3769746","3742901","3716933","3691570","3666384","3641801","3583700","3543962","3556728","3568401","3577385","3585524","3593550","3600375","3606198","3610855","3613643","3617236","3599271","3547284","3495810","3446941","3393894","3337350","3281402","3225270","3170565","3114107","3056534","2992775","2937652","2883870","2832134","2780116","",
"IBRD only","IBD","Rural population","SP.RUR.TOTL","1418970029","1423256338","1437610708","1461223551","1484269555","1513280618","1544681194","1575302651","1606743144","1639711907","1673601234","1707946308","1740422854","1771347500","1800166730","1827082426","1853089186","1877838735","1899475665","1918281526","1936733238","1955131131","1975294784","1996699193","2016743277","2036772210","2057387641","2078635170","2099445738","2119544859","2138689035","2155620022","2170822692","2184705538","2197434552","2209189162","2219965774","2229962198","2238606314","2245815516","2251165304","2253670073","2252822892","2250876451","2247925869","2244256949","2240241957","2235650403","2230480169","2224984889","2218706427","2211960535","2205239814","2198534431","2191726442","2184754059","2177829785","",
"IDA & IBRD total","IBT","Rural population","SP.RUR.TOTL","1748294684","1759403387","1780827312","1811726333","1842305262","1879116695","1918647964","1957594539","1997520879","2039004104","2081406121","2124038722","2164770098","2204016566","2241393662","2279143364","2314413356","2348765179","2380262094","2409398051","2438300750","2467528339","2499482200","2532849885","2564992941","2597268727","2630382473","2664359312","2698104753","2731443353","2764009824","2795006078","2824627016","2853121860","2880748315","2907425831","2933119113","2957929589","2981416907","3003476782","3023798895","3040731225","3054219463","3066620898","3077988841","3088534403","3098659673","3108144040","3116918505","3125438969","3133459288","3141115425","3148690380","3156382760","3164002730","3171437069","3178857117","",
"IDA total","IDA","Rural population","SP.RUR.TOTL","329324655","336147049","343216604","350502782","358035707","365836077","373966770","382291888","390777735","399292197","407804887","416092414","424347244","432669066","441226932","452060938","461324170","470926444","480786429","491116525","501567512","512397208","524187416","536150692","548249664","560496517","572994832","585724142","598659015","611898494","625320789","639386056","653804324","668416322","683313763","698236669","713153339","727967391","742810593","757661266","772633591","787061152","801396571","815744447","830062972","844277454","858417716","872493637","886438336","900454080","914752861","929154890","943450566","957848329","972276288","986683010","1001027332","",
"IDA blend","IDB","Rural population","SP.RUR.TOTL","100103295","102070793","104192334","106391516","108672208","111025113","113449542","115942877","118507128","121141184","123826373","126442268","129145775","131916321","134809582","137864822","141099561","144538297","148108379","151812031","155708390","159531424","163467353","167450231","171485866","175581860","179729054","183915556","188123298","192338701","196527342","200931662","205309466","209676492","213998334","218311399","222660674","226995908","231279314","235461083","239646826","243411316","247127916","250884195","254664051","258484292","262350602","266277028","270264472","274308048","278588254","282905844","287041822","291205297","295356363","299451705","303464879","",
"Indonesia","IDN","Rural population","SP.RUR.TOTL","74987099","76778847","78620621","80513099","82462150","84471123","86536381","88651910","90812683","93007614","95231335","97476682","99536342","101530806","103510690","105472138","107405548","109311152","111187919","113047439","114889095","116533018","118033516","119457817","120772492","121962164","123012627","123928173","124712653","125385290","125946184","126253330","126360943","126346974","126194370","125903335","125476544","124928933","124266589","123515322","122689218","122736330","122748498","122726795","122663816","122567703","122430213","122254062","122030583","121766862","121446380","121104318","120738234","120340365","119903971","119420630","118896312","",
"IDA only","IDX","Rural population","SP.RUR.TOTL","229221360","234076256","239024270","244111266","249363499","254810964","260517228","266349011","272270607","278151013","283978514","289650146","295201469","300752745","306417350","314196116","320224609","326388147","332678050","339304494","345859122","352865784","360720063","368700461","376763798","384914657","393265778","401808586","410535717","419559793","428793447","438454394","448494858","458739830","469315429","479925270","490492665","500971483","511531279","522200183","532986765","543649836","554268655","564860252","575398921","585793162","596067114","606216609","616173864","626146032","636164607","646249046","656408744","666643032","676919925","687231305","697562453","",
"Isle of Man","IMN","Rural population","SP.RUR.TOTL","21739","21560","21504","21557","21699","21909","22222","22770","23351","23930","24481","25045","25851","26644","27454","28310","29127","29619","30085","30446","30642","30639","30473","30253","30138","30241","30603","31179","31865","32515","33020","33342","33519","33599","33671","33786","33953","34159","34404","34670","34954","35254","35568","35899","36249","36609","36979","37356","37729","38095","38439","38755","39041","39297","39529","39751","39958","",
"India","IND","Rural population","SP.RUR.TOTL","368915704","375819151","382619162","389638947","396836786","404208976","411728045","419413419","427333846","435575853","444191399","453030810","461669299","470574466","479624336","488765637","497955495","507209197","516569528","526102787","535840460","546127182","557276124","568585099","579962756","591346470","602702680","614040279","625341263","636603102","647840480","659132089","670600582","682037834","693471749","704927138","716383423","727826609","739222713","750527164","761703316","772342667","782001991","791442131","800648753","809635580","818392527","826885768","835057853","842861327","850238363","857150489","863545492","869499014","875088795","880378073","885393934","",
"Not classified","INX","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Rural population","SP.RUR.TOTL","1532479","1518397","1507190","1498411","1487997","1475796","1463957","1453460","1442498","1433391","1427701","1428135","1439133","1451878","1465401","1478867","1490313","1499473","1509580","1518390","1524395","1531958","1540933","1546244","1550204","1547026","1542385","1538296","1527501","1517247","1514312","1518095","1520695","1520483","1518661","1518600","1522516","1528639","1535385","1543367","1554566","1569888","1586580","1601606","1619883","1644123","1677299","1714488","1737543","1742990","1740155","1734101","1725315","1716681","1710590","1708027","1732006","",
"Iran, Islamic Rep.","IRN","Rural population","SP.RUR.TOTL","14516609","14749627","14984662","15222255","15462130","15704753","15950836","16170642","16371961","16570019","16762816","16950926","17138139","17331115","17535425","17757307","17993701","18286073","18630236","19017110","19452821","19934270","20449537","20986306","21529091","22064066","22592636","23183756","23747624","24214771","24553975","24748958","24671675","24470147","24260346","24087299","23963827","23922196","23906504","23866285","23779692","23646118","23476004","23277965","23064841","22846244","22622687","22427604","22248485","22073110","21903461","21741576","21583608","21434114","21284691","21129730","20969267","",
"Iraq","IRQ","Rural population","SP.RUR.TOTL","4162526","4153904","4145769","4139155","4134768","4133370","4163978","4210201","4258062","4304978","4348639","4388091","4423421","4455701","4485216","4512705","4537873","4560196","4606385","4659851","4707541","4750118","4787888","4820161","4845689","4864975","4877168","4884275","4983553","5130972","5292060","5468581","5659834","5864796","6081807","6309058","6547070","6795860","7014782","7219888","7424048","7627144","7829942","8032211","8233941","8435812","8636486","8837090","9045791","9273321","9525978","9804294","10103378","10415001","10725513","11025746","11312558","",
"Iceland","ISL","Rural population","SP.RUR.TOTL","34588","34368","34110","33824","33533","33227","32905","32553","32123","31557","30870","30360","30053","29760","29419","29059","28616","28111","27620","27190","26783","26461","26192","25921","25582","25179","24765","24446","24240","23960","23571","23377","23203","22978","22718","22387","22059","21799","21592","21450","21369","21281","21098","20877","20696","20662","20782","20943","20965","20667","20278","19989","19756","19614","19506","19396","19355","",
"Israel","ISR","Rural population","SP.RUR.TOTL","489438","481028","487171","487647","489258","488508","482947","485865","477855","472346","470041","466826","461151","465705","465216","461484","457418","453431","448778","446180","442751","437534","431841","426592","427587","430581","432651","434978","437537","440279","449271","471986","483355","491062","498490","506480","515524","524715","532971","542736","553243","562318","569619","575782","581761","587811","593922","600185","606484","616589","623306","630117","636874","643793","651012","658676","666161","",
