,movie_id,movie,genre,date,1800's,1900's,2000's,History,News,Horror,Musical,Film-Noir,Mystery,Adventure,Sport,War,Music,Reality-TV,Adult,Crime,Family,Drama,Talk-Show,Biography,Sci-Fi,Fantasy,Romance,Game-Show,Action,Documentary,Animation,Comedy,Short,Western,Thriller
6944,0099818,I Hired a Contract Killer (1990),Drama|Comedy,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6945,0099819,I Love You to Death (1990),Comedy|Crime,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6946,0099832,Impulse (1990),Crime|Drama|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6947,0099843,Indio (1989),Adventure|Action,1989,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6948,0099850,Internal Affairs (1990),Action|Crime|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6949,0099857,Iron & Silk (1990),Comedy|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6950,0099858,"Iskanderija, kaman oue kaman (1989)",,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,0099871,Jacob's Ladder (1990),Drama|Horror|Mystery,1990,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6952,0099892,Joe Versus the Volcano (1990),Comedy|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6953,0099938,Kindergarten Cop (1990),Action|Comedy|Crime,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6954,0099939,King of New York (1990),Crime|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6955,0099943,Kishen Kanhaiya (1990),Drama|Family,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6956,0099951,The Krays (1990),Biography|Crime|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6957,0099959,Kurt Olsson - filmen om mitt liv som mej själv (1990),Comedy,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6958,0099991,The Last of the Finest (1990),Action|Crime|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6959,0099994,Leatherface: Texas Chainsaw Massacre III (1990),Horror|Thriller,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6960,0100024,Life Is Sweet (1990),Comedy|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6961,0100029,Lionheart (1990),Action|Drama|Sport,1990,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6962,0100031,Lisa (1990),Drama|Horror|Thriller,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6963,0100046,The Long Walk Home (1990),Drama|History,1990,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6964,0100047,Long de chuan ren (1991),Comedy,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6965,0100050,Look Who's Talking Too (1990),Comedy|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6966,0100054,Lord of the Flies (1990),Adventure|Drama|Thriller,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6967,0100079,Luther the Geek (1990),Comedy|Horror,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6968,0100095,Maine Pyar Kiya (1989),Family|Musical|Romance,1989,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6969,0100107,Maniac Cop 2 (1990),Crime|Horror|Action,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6970,0100112,Le mari de la coiffeuse (1990),Comedy|Drama|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6971,0100114,Marked for Death (1990),Action|Adventure|Crime,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6972,0100133,Memphis Belle (1990),Action|Drama|War,1990,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6973,0100135,Men at Work (1990),Action|Comedy|Crime,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6974,0100140,Mermaids (1990),Comedy|Drama|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6975,0100142,Metropolitan (1990),Comedy|Drama|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6976,0100143,Miami Blues (1990),Comedy|Crime|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6977,0100150,Miller's Crossing (1990),Crime|Drama|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6978,0100152,Mindwarp (1992),Horror|Sci-Fi|Thriller,1992,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6979,0100157,Misery (1990),Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6980,0100161,Mister Frost (1990),Drama|Horror|Thriller,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6981,0100168,Mo' Better Blues (1990),Drama|Music|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6982,0100196,Mountains of the Moon (1990),Adventure|Drama|History,1990,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6983,0100198,Moya moryachka (1990),Comedy|Musical,1990,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6984,0100201,Mr. Destiny (1990),Comedy|Fantasy|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6985,0100211,Music Box (1989),Crime|Drama|Thriller,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6986,0100212,My Blue Heaven (1990),Comedy|Crime,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6987,0100224,Narrow Margin (1990),Action|Crime|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6988,0100232,Navy Seals (1990),Action|Adventure|Thriller,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6989,0100234,Nema-ye Nazdik (1990),Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6990,0100240,The Neverending Story II: The Next Chapter (1990),Adventure|Drama|Family,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6991,0100258,Night of the Living Dead (1990),Horror,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6992,0100260,Nightbreed (1990),Action|Crime|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6993,0100261,Nightmare at Noon (1988),Action|Sci-Fi|Horror,1988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6994,0100263,Nikita (1990),Action|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6995,0100269,"'Non', ou A Vã Glória de Mandar (1990)",Drama|History|War,1990,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6996,0100280,Nuns on the Run (1990),Comedy|Crime,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6997,0100318,Pacific Heights (1990),Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6998,0100332,Paris Is Burning (1990),Documentary,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6999,0100337,Pasport (1991),Adventure|Comedy|Drama,1991,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7000,0100339,Kidô keisatsu patorebâ: Gekijô-ban (1989),Animation|Action|Crime,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7001,0100343,Peacemaker (1990),Action|Sci-Fi,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7002,0100365,Pierino torna a scuola (1990),,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,0100369,The Pit and the Pendulum (1991),Horror,1991,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7004,0100389,Porte aperte (1990),Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,0100395,Postcards from the Edge (1990),Comedy|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7006,0100403,Predator 2 (1990),Action|Horror|Sci-Fi,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7007,0100404,Presumed Innocent (1990),Mystery|Thriller,1990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7008,0100405,Pretty Woman (1990),Comedy|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7009,0100419,Problem Child (1990),Comedy|Family,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7010,0100428,Présumé dangereux (1990),Action|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7011,0100436,Pump Up the Volume (1990),Comedy|Drama|Music,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7012,0100442,Q &amp; A (1990),Crime|Drama|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7013,0100444,Qi zu (1990),Action|Crime,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7014,0100449,Quick Change (1990),Comedy|Crime,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7015,0100469,The Reflecting Skin (1990),Drama|Horror|Thriller,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7016,0100470,Reise der Hoffnung (1990),Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,0100475,Repossessed (1990),Comedy|Horror,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7018,0100477,The Rescuers Down Under (1990),Animation|Adventure|Crime,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7019,0100485,Revenge (1990),Action|Crime|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7020,0100486,Reversal of Fortune (1990),Biography|Drama|Mystery,1990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7021,0100491,Riff-Raff (1991),Comedy|Drama,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7022,0100501,The Road to God Knows Where (1990),Documentary,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7023,0100502,RoboCop 2 (1990),Action|Sci-Fi,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7024,0100506,Rockula (1990),Comedy|Horror|Musical,1990,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7025,0100507,Rocky V (1990),Drama|Sport,1990,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,0100508,Rodrigo D: No futuro (1990),Crime|Drama|Music,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,0100514,The Rookie (1990),Action|Comedy|Crime,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7028,0100519,Rosencrantz &amp; Guildenstern Are Dead (1990),Comedy|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7029,0100530,The Russia House (1990),Drama|Romance|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7030,0100563,Krug vtoroy (1990),Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,0100589,Shakma (1990),Horror,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,0100594,The Sheltering Sky (1990),Adventure|Drama,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7033,0100602,A Shock to the System (1990),Comedy|Crime|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7034,0100606,A Show of Force (1990),Drama|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7035,0100611,Sibling Rivalry (1990),Comedy,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7036,0100624,Sink or Swim (1990),Documentary,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7037,0100625,Sien nui yau wan II yan gaan do (1990),Action|Comedy|Fantasy,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
7038,0100663,Sorority House Massacre II (1990),Comedy|Horror|Thriller,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7039,0100665,Soultaker (1990),Fantasy|Horror,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7040,0100680,Stanley & Iris (1989),Drama|Romance,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7041,0100681,Stanno tutti bene (1990),Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,0100685,State of Grace (1990),Action|Crime|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7043,0100707,Streets (1990),Action|Drama|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7044,0100740,Tales from the Darkside: The Movie (1990),Comedy|Horror|Thriller,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7045,0100758,Teenage Mutant Ninja Turtles (1990),Action|Adventure|Comedy,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7046,0100802,Total Recall (1990),Action|Sci-Fi,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7047,0100811,Transylvania Twist (1989),Comedy|Horror,1989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7048,0100814,Tremors (1990),Comedy|Horror|Sci-Fi,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7049,0100816,Tridev (1989),Action|Crime|Drama,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7050,0100822,Tune in Tomorrow... (1990),Comedy|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7051,0100827,Due occhi diabolici (1990),Horror,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,0100828,The Two Jakes (1990),Crime|Drama|Mystery,1990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,0100835,Ultrà (1991),Drama|Sport,1991,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,0100869,La vie des morts (1991),Drama,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,0100873,Vincent & Theo (1990),Biography|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7056,0100928,White Hunter Black Heart (1990),Adventure|Drama,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,0100929,White Room (1990),Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,0100934,Wild Orchid (1989),Drama|Romance,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7059,0100935,Wild at Heart (1990),Comedy|Crime|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7060,0100944,The Witches (1990),Adventure|Comedy|Fantasy,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7061,0100962,Wu tai jie mei (1990),Action|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7062,0100968,Xian fa zhi ren (1990),Action|Thriller,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7063,0100975,Xtro II: The Second Encounter (1990),Horror|Sci-Fi,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7064,0100988,Yksinteoin (1990),Documentary,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7065,0100990,"Yo, la peor de todas (1990)",Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7066,0100994,Young Guns II (1990),Western,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7067,0100998,Dreams (1990),Drama|Fantasy,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7068,0101019,Zone rouge (1986),Crime|Thriller|Action,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7069,0101020,Zong heng si hai (1991),Action|Comedy|Crime,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7070,0101026,Átame! (1990),Comedy|Crime|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7071,0101253,Three Days to a Kill (1992),Crime|Drama,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,0101256,976-Evil II (1992),Horror,1992,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7073,0101258,Ah Fei zing zyun (1990),Crime|Drama|Romance,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7074,0101264,"Abraxas, Guardian of the Universe (1990)",Action|Sci-Fi,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7075,0101272,The Addams Family (1991),Comedy|Fantasy,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7076,0101276,Afraid of the Dark (1991),Drama|Fantasy|Horror,1991,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7077,0101279,Agantuk (1991),Drama,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7078,0101301,All I Want for Christmas (1991),Comedy|Family|Romance,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7079,0101309,Alligator II: The Mutation (1991),Horror|Sci-Fi,1991,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7080,0101316,L'amant (1992),Biography|Drama|Romance,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7081,0101317,Amantes (1991),Crime|Drama|Romance,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7082,0101318,Les amants du Pont-Neuf (1991),Drama|Romance,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7083,0101325,American Kickboxer (1991),Action|Sport,1991,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7084,0101326,American Ninja 4: The Annihilation (1990),Action|Drama,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7085,0101329,An American Tail: Fievel Goes West (1991),Animation|Adventure|Family,1991,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7086,0101348,Angel Square (1990),Family|Adventure|Crime,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,0101349,Anima Mundi (1992),Documentary|Short,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7088,0101356,Another You (1991),Comedy|Crime,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7089,0101368,Severed Ties (1992),Horror,1992,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7090,0101369,The Art of Dying (1991),Crime|Thriller,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
