"Data Source","World Development Indicators",

"Last Updated Date","2018-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Egypt, Arab Rep.","EGY","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","5111621013.54303","5339520612.99374","5579168509.50907","6109112149.53271","6861743341.40436","7682491836.22206","8266003570.51773","8763960703.20579","9616725366.34664","9015166839.80885","11437965585.2696","13360476861.9662","14636028766.883","14849909490.6004","18150000571.4286","22912500555.5556","23405404729.7297","25592365394.0887","28137369499.4179","30642873038.0563","34689560464.8728","35880262675.3976","40507934171.249","35044634014.7643","39648442534.0768","43130416913.4141","36970555898.9698","41855986519.4235","46578631452.581","51897983392.6453","60159245060.4542","67629716981.1321","78436578171.0914","84828807556.0803","90710704806.8416","99838543960.0763","97632008709.853","87850683978.6691","82924503942.6381","78845185293.4964","89685725230.2517","107484034870.974","130478960092.499","162818181818.182","188982374700.805","218888324504.753","236001858960.015","279372758361.832","288586231501.877","305529656458.438","332698041030.807","332927833278.038","235369129337.711",
"Euro area","EMU","GDP (current US$)","NY.GDP.MKTP.CD","245481170883.186","270209616177.8","299861478246.081","336397359782.271","374149876145.184","408271451256.525","445206447913.137","483621899479.557","518457064985.569","572746095861.853","641007721011.56","726493034519.771","877638449890.683","1139338665733.79","1292029309978","1498226185899.87","1563537252032.99","1778408642446.15","2177729018551.28","2638074030080.03","2954709023023.64","2567963322163.51","2486193594710.49","2425389980415.87","2326467520530.15","2390171591864.07","3354402989830.14","4148857830557.19","4562994436730.71","4661028587623.06","5865987770333.13","6098676689338.33","6728127233434.23","6161852575349.7","6508354899681.87","7511904164486.47","7603702791726.49","6952136357842.55","7143924782776.19","7111965486004.21","6481136050752.89","6587879913280.53","7167962845268.71","8843928999674.85","10144490451439.9","10529067120156.2","11179595208136.5","12873605034032.8","14113093728352.1","12904996240637.7","12641025241011.9","13622020017559.8","12641932413656.3","13193288711206.9","13478925371853.1","11667283153635.4","11934738646774.8","12589497164004.3",
"Eritrea","ERI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477101651.648376","467872714.755603","531688311.688312","578015625","693535954.190067","686490090.140141","745526154.93283","688921325.712043","706370815.584416","752368495.512622","729321366.65186","870247703.182758","1109054005.43971","1098425900.74116","1211161879.6748","1317974491.05691","1380188800","1856695551.21951","2117039512.19512","2607739837.39837","","","","","","",
"Spain","ESP","GDP (current US$)","NY.GDP.MKTP.CD","12072126075.397","13834300571.4849","16138545209.246","19074913947.7196","21343844643.7341","24756958694.9238","28721062242.1634","31647119228.1982","31475548481.4095","36038711599.541","40881655098.6451","46492797365.2695","58971806626.9739","78425934894.3461","97009800115.3735","114465300289.855","118185307386.222","132089531434.83","160163483072.917","214019077342.588","232134606637.271","202257045774.013","195464408602.151","170486866357.309","171635463361.623","180302412230.92","250638463466.793","317882187036.787","375138723325.239","413630538018.271","535101248775.71","575598537069.656","629202392003.901","523649481762.322","529121577319.588","612939685081.398","640998292394.588","588692045454.545","617041986858.225","633194118900.49","595402616546.895","625975838926.175","705145868624.13","906853273137.698","1069555500372.49","1157276458151.97","1264551499184.54","1479341637010.68","1635015380108.39","1499099749930.54","1431616749640.29","1488067258325.2","1336018949805.58","1361854206549.39","1376910811040.88","1197789902774.43","1237255019653.86","1311320015515.99",
"Estonia","EST","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4373665145.55468","4746109767.1999","5066240419.29666","5617109244.63233","5726897998.29642","5685774808.80862","6245069734.13302","7322069511.16134","9833870709.12376","12059201242.236","14006088297.4754","16963625015.6818","22237061730.0849","24194039255.8957","19652492636.8436","19490936349.1753","23170239900.7654","23043864510.0543","25137153149.4377","26224622450.8302","22566956982.229","23337907618.5174","25921079612.3337",
"Ethiopia","ETH","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","7324903188.4058","7707678019.32367","8567890821.25604","8096302367.14976","9480840483.09179","9848600869.56522","10527338647.343","10908935748.7923","11476584879.2271","12175166763.285","13463868357.4879","10492993077.6093","8830712713.90781","6927950564.55657","7663984567.90123","8547939730.62374","8589211390.49612","7818224905.55071","7700833482.00615","8242392103.68061","8231326016.47494","7850809498.16803","8623691300.04079","10131187261.4421","12401139453.9738","15280861834.6024","19707616772.7996","27066912635.2228","32437389116.038","29933790334.3418","31952763089.33","43310721414.0829","47648211133.2183","55612228233.5179","64464547915.2698","73000980433.9486","80561496133.9172",
"European Union","EUU","GDP (current US$)","NY.GDP.MKTP.CD","359029375700.713","390887213480.674","427014890429.911","470414635948.276","521327946897.828","567732375288.081","615437686396.082","661332223545.803","687385494341.451","754985079762.57","854806976544.385","966895024360.465","1157617173701.88","1469889521861.89","1652067527869.69","1925962407817.36","1994811570691.41","2259061132562.34","2768458431504.19","3381002006987.52","3859034986976.4","3414523775280.95","3286230902571.04","3185259544962.48","3058273854700.9","3160727474312.63","4333946473356.97","5362160463593","5981271674727.51","6107077077922.04","7573007883963.22","7859432403021.2","8563868132607.11","7808204288725.23","8291509307136.46","9617626658380.63","9832779726332.57","9281691729773.42","9597916593883.39","9583222954183.93","8906259675838.6","9004047000477.56","9816570308921.35","11949502573497.4","13798204365627.7","14433470312804.2","15398749328298.7","17793784213095.4","19137013228474.8","17102490228101.1","16987391593239.7","18350556736022","17292774157162.6","18029679886231.6","18635535561984.7","16416670356766.4","16491855791194.9","17277697660475",
"Fragile and conflict affected situations","FCS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214519153482.527","196815513031.586","191486948971.475","217583936377.292","251771040833.792","306264358671.975","362640093033.129","445864045382.202","576894965021.314","538769386851.787","641083498163.624","705132989291.663","812460412982.902","844211308436.993","854436872033.341","758948867366.724","724091067411.027","830726810714.623",
"Finland","FIN","GDP (current US$)","NY.GDP.MKTP.CD","5224102195.52771","5921659485.03284","6340580854.39073","6885920328.66187","7766655085.78588","8589340019.02985","9208524504.87684","9368954010.3132","8823033880.32993","10070766720.5011","11365953567.3839","12536710287.0134","14754136507.0261","19486826979.9284","24867278714.3532","29494515597.22","31873171718.726","33524682307.8058","36283091407.9422","44498283620.8213","53685049410.2646","52485533204.7396","52832120389.7866","51014090520.9223","52926394934.7052","55914236377.5902","73586676049.7302","91642093872.5822","109103056147.832","119064708327.56","141517648888.198","127866490222.026","112625431377.754","89255751014.885","103321570859.419","134199346405.229","132099404607.818","126833123353.568","133936359590.565","135225868314.511","125539893126.958","129250111856.823","139552983248.635","171071106094.808","196768065557.487","204436015420.968","216552502822.732","255384615384.615","283742493042.332","251499027507.641","247799815768.477","273674236772.815","256706466091.089","269980111642.898","272609288689.575","232464833065.554","238677672281.611","251884887972.766",
"Fiji","FJI","GDP (current US$)","NY.GDP.MKTP.CD","112328422.113084","116987784.913739","122906434.957814","129454728.623599","140032741.468329","147084750.031482","150603925.515853","162625885.863484","166952937.135005","182182067.703568","219878482.173564","247749327.721267","316650508.967523","425963359.355326","558589870.903674","684268280.812751","694552411.718837","719533137.126662","829239489.844119","1019743927.24662","1202567359.4132","1235899836.18067","1194015444.01544","1123107276.30285","1177997413.63384","1141210124.82663","1290228616.82408","1177908191.97685","1109976927.91722","1182686577.22645","1337024782.22702","1383843860.1247","1531803060.54558","1635426125.30808","1825285158.11762","1970347720.96992","2129266728.42585","2093994597.21549","1656784779.545","1942170999.18765","1684109743.49338","1660102345.60309","1842691481.09196","2315935752.71653","2727507212.92556","3006725014.78415","3102741451.01664","3405050611.68726","3523185919.55826","2870624635.68032","3140508835.9485","3774530615.65916","3972012570.53467","4190143206.25611","4483416339.93854","4362128146.45309","4671313314.55578","5061202767.42948",
"France","FRA","GDP (current US$)","NY.GDP.MKTP.CD","62651474946.6007","68346741504.4257","76313782251.6964","85551113767.3727","94906593388.3107","102160571409.274","110597467198.645","119466139619.589","129847107787.883","140725497222.277","148456359985.827","165966615366.402","203494148244.473","264429876252.21","285552373158.756","360832186018.051","372319038514.067","410279486493.715","506707848837.209","613953129818.07","701288419745.421","615552202776.101","584877732308.614","559869179791.72","530683779929.445","553138414367.061","771470783218.108","934173305685.911","1018847043277.17","1025211803413.53","1269179616913.63","1269276828275.78","1401465923172.24","1322815612694","1393982750472.59","1601094756209.75","1605675086549.56","1452884917959.09","1503108739159.44","1492647560196.04","1362248940482.77","1376465324384.79","1494286655373.61","1840480812641.08","2115742488204.62","2196126103718.44","2318593651988.46","2657213249384.07","2918382891460.38","2690222283967.77","2642609548930.36","2861408170264.61","2683825225092.63","2811077725703.59","2852165760630.27","2438207896251.84","2465134297438.91","2582501307216.42",
"Faroe Islands","FRO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105688872.97039","1125684470.05533","1062339943.83343","1154899793.33878","1268445919.41429","1486861878.95624","1683997930.26322","1730894295.38595","1970135198.76236","2278229880.41222","2413251995.84159","2257083698.63269","2301168186.90991","2468754074.54319","2356495468.27795","2613464380.46401","2810547884.18708","2476746087.18917","","",
"Micronesia, Fed. Sts.","FSM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","106500000","","","112210000","116700000","124700000","135200000","147200000","166200000","178100000","198400000","202500000","222103600","218845700","206900300","219646200","220660500","233226300","240051900","241543400","245277400","240097000","250149400","253372300","256548100","262868600","279966700","296525300","310502100","326128700","316040600","317999400","315179700","329895600","336427532.88",
"Gabon","GAB","GDP (current US$)","NY.GDP.MKTP.CD","141468977.569983","167637907.381696","182796536.499917","154480244.246828","215679855.272553","226474285.587116","245849781.715943","271543680.279265","294468564.534311","318124701.048993","323802475.481029","381687073.058602","430508357.724","722780701.123338","1544216003.98425","2157592936.60731","3009409970.90463","2809349074.17711","2389479269.18832","3030251116.35966","4279637933.85136","3862269126.92681","3618007844.44908","3391275731.31859","3561451562.23576","3339914759.37275","3403638193.57905","3281797038.66566","3834503378.35497","4186411457.45694","5952293765.84468","5402919956.93831","5592390848.52648","4378645081.01769","4190819314.02958","4958845906.34769","5694040336.82571","5326816858.99586","4483417119.83928","4662992036.2073","5067865320.7979","5018874179.18704","5310381151.35952","6497305662.09274","7756293574.98077","9578973591.00958","10318424464.3377","12438956756.4455","15508574820.3516","12065138272.7538","14358631634.4187","18186515199.9688","17171468468.5691","17590680916.525","18179666879.0389","14377389785.603","14014278017.4685","14622880885.6842",
"United Kingdom","GBR","GDP (current US$)","NY.GDP.MKTP.CD","72328047042.1588","76694360635.9159","80601939635.2483","85443766670.4279","93387598813.9269","100595782309.165","107090721447.057","111185383409.521","104702736248.084","112676874821.987","130671946244.3","148113896325.14","169965034965.035","192537971582.558","206131369798.971","241756637168.142","232614555256.065","263066457352.172","335883029721.956","438994070309.191","564947710899.373","540765675241.158","515048916841.37","489618008185.539","461487097632.349","489285164271.047","601452653180.885","745162608269.325","910122732123.799","926884816753.927","1093169389204.55","1142797178130.51","1179659529659.53","1061388722255.55","1140489745944.29","1335218557677.13","1408781591263.65","1552483628028.81","1638511096389.53","1665623685487.79","1647951278559.54","1621510004318.41","1768408273381.29","2038395102040.82","2398555474185.28","2520701818181.82","2692612695492.18","3074359743897.56","2890564338235.29","2382825985355.97","2441173394729.62","2619700404733.37","2662085168498.93","2739818680930.19","3022827781881.39","2885570309160.86","2650850178102.14","2622433959604.16",
"Georgia","GEO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7753540783.62452","","","2688016393.44262","2514070771.80273","2693768412.89179","3095027922.23378","3510540809.24855","3613543459.49057","2800047369.72092","3057453528.96534","3219487747.22624","3395739855.17147","3991281539.82383","5125363000.83472","6410852595.57566","7745406200.85374","10172869679.7366","12795044472.7663","10766809099.0721","11638536834.4274","14434619982.2117","15846474595.773","16140047012.1438","16509305827.7171","13993546732.4726","14378016732.1587","15159281211.3967",
"Ghana","GHA","GDP (current US$)","NY.GDP.MKTP.CD","1217230038.26781","1302674264.19915","1382515590.06942","1540797516.79469","1731296118.87113","2053462872.38275","2126300573.17668","1747187539.20717","1666910166.289","1962051319.26134","2215029450.3805","2417107708.25317","2112292944.64142","2465492957.74648","2894409937.8882","2810106382.97872","2765254237.28814","3189428571.42857","3662478184.99127","4020227920.22792","4445228215.76763","4222441614.97432","4035994397.7591","4057275042.82903","4412279843.44423","4504342149.43471","5727602644.71472","5074829931.97279","5197840979.13416","5251764264.26802","5889174825.487","6596546195.65217","6413901601.83066","5966255778.12018","5444560669.45607","6465137614.6789","6934984709.48012","6891308593.75","7480968858.13149","7719354838.70968","4983024408.14828","5314909953.92992","6166330136.2948","7632406552.83803","8881368538.07671","10731634116.7384","20409668521.5494","24758819717.7074","28526891010.4925","25977847813.7422","32174772955.9748","39566292432.8615","41939728978.7281","47805069494.9081","39086625008.6213","37338430643.4024","42803583022.1495","47330016342.5734",
"Gibraltar","GIB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1922600899.38433","2041538057.02888","2384295763.72528","2432029380.43686","2666616176.91609","3014890569.04099","3284625277.16186","3279063317.63475","3383218922.79336","3693753379.05992","3869032270.91633","3783788551.0819","3588376057.01536","3461282293.64624","2995360969.16199","2833442750.43639","2949637039.04424","3446442218.89829","3666349049.42641","2937071767.25576","4375865936.48378","5836261225.23732","7009809997.49329","6493151288.20375","6992497898.58596","6511123904.00314","7504778989.47662","8263033524.59884","8765037367.24845","8857790361.83794","9275886921.70086","10491474929.6796",
"Gambia, The","GMB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","44212353.6988296","46695363.1558873","41160658.5705371","45168722.6995632","52296836.749388","55728608.974983","59161544.9957528","75187969.924812","95797533.4619206","115182522.123894","112189468.481826","138094243.349324","171836793.402694","207114382.546071","241080708.89018","218764445.784343","216051495.959817","213446562.57106","177338801.93075","225724851.691107","185646209.386282","220626484.224811","266673126.229801","284119692.49433","317083373.524559","690314321.374999","714255460.503389","755042548.055824","746491692.583857","785996982.492168","848237108.56163","803630742.53446","840285264.631545","814723460.08372","782915402.421095","687408804.630527","578236035.104279","487038821.611959","578785951.428733","624173239.919651","655070067.733924","798885556.457903","965781078.206954","900639534.010899","951806368.699129","898290989.936018","910026155.731035","898947649.453801","833249466.848777","907655651.525834","962797146.496008","1014621519.85866",
"Guinea-Bissau","GNB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","78733594.8411852","78540057.1372471","87702828.5651641","89374237.2881356","98775328.9473684","108985740.155434","112386489.005677","114971207.205384","122666858.789625","118537875.133044","110653830.722704","154731969.69697","165523634.503718","163577538.326314","138478900.628609","143856253.127248","130225018.751151","173836362.010677","164458120.314176","213143016.443316","243961995.509785","257150374.069711","226313443.749086","236880821.656388","235620043.500927","253966922.278198","270419779.418107","268550998.219197","206457544.497703","224446663.800548","370173838.651652","392278168.199897","415843481.998691","476388260.639232","531109356.165462","586795675.416201","591839470.665059","695990208.376629","864654795.287148","826798659.766283","850633309.814482","1099385895.08056","989875559.112237","1045790132.92157","1053512334.25891","1047808174.95585","1178204501.44059","1346933490.23577",
"Equatorial Guinea","GNQ","GDP (current US$)","NY.GDP.MKTP.CD","","","9122751.45318345","10840095.1283649","12712471.3960211","64748333.3333333","69110000","72317446.9327193","67514285.7142857","67225714.2857143","66331428.5714286","64946954.756798","65429198.238708","81203226.9138345","94159862.7073691","104295643.388437","103653049.93797","103987520.075827","","","50642880.7737503","36731422.8456914","44294647.733479","44442456.94764","50320914.4065688","62118564.8495425","76407396.7552964","93345847.7270323","100534663.294927","88265974.5843603","112119406.548331","110906032.075075","134707184.355541","136047896.155778","100807001.813926","141853368.256815","232463036.435759","442337849.474377","370687618.717326","621117885.668503","1045998496.43872","1461139022.02954","1806742742.27311","2484745935.09329","4410764338.66733","8217369092.65224","10086528698.8604","13071718758.7373","19749893536.3204","15027795173.2187","16298542027.9965","21329395900.871","22389627294.4179","21942597765.3631","21736500712.9638","13180194732.94","11259559879.052","12486753871.278",
"Greece","GRC","GDP (current US$)","NY.GDP.MKTP.CD","4446528164.67559","5016048786.22753","5327573509.09843","5949478034.88751","6680298250.57961","7600579093.1158","8455611129.27936","9136711287.82434","9915140546.35072","11266091570.5718","13139862500","14591755681.8182","16885506818.1818","22347844649.0219","25351305681.8182","28525872476.0893","31152840485.0746","36176233117.4838","44270203153.9889","54481875804.9678","56829663469.2246","52346507380.0738","54617991326.5306","49428872678.0186","48020024788.3918","47820850974.5867","56379593719.5716","65652751132.3603","76261278404.9964","79169043642.4675","97891090928.6328","105143232379.884","116224673042.546","108809058858.502","116601802106.742","136878366230.328","145861612825.595","143157600024.959","144428172835.236","142540728958.023","130133845771.144","136191353467.562","153830947016.751","201924270316.027","240521260988.329","247783001865.44","273317737046.795","318497936901.177","354460802548.704","330000252153.376","299361576558.217","287797822093.178","245670666639.047","239862011450.103","237029579260.722","195541761243.144","192690813126.86","200288277129.038",
"Grenada","GRD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","71494481.4814815","88322370.3703704","102244370.37037","110900444.444444","115651925.925926","125435592.592593","131803555.555556","145533296.296296","167728444.444444","187589518.518519","215009555.555556","236357518.518519","267327629.62963","278098777.777778","300757888.888889","310160444.444444","309812185.185185","325111814.814815","342172518.518519","366911444.444444","392190592.592593","445903592.592593","482009370.37037","520044370.37037","520444185.185185","540336925.925926","591018407.407407","599118592.592593","695370296.296296","698700666.666667","758683592.592593","825977888.888889","771278111.111111","771015888.888889","778648666.666667","799882148.148148","842620111.111111","911481481.481481","997007925.925926","1056188592.59259","1118816679.40741",
"Greenland","GRL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","69520026.6666667","88570952.8688524","106101175.65798","140153748.243656","169918948.629182","211194305.702999","240780413.56493","282269373.001066","355989047.256374","420642463.409998","476055288.418886","435746974.759244","402405069.367769","416183706.943685","379371608.442925","412876071.118493","603015696.452849","787392365.831908","898611007.947709","929796722.387896","1018970364.86443","1016493394.8253","1037921836.9477","927219728.866886","1005879948.43254","1208946165.92889","1197509786.67632","1072147778.03013","1149862702.96084","1131561595.13775","1068030829.75591","1086172922.57413","1169138789.31435","1558768614.23562","1825157316.68642","1849805732.96203","2013099482.07439","2249811708.94796","2499107510.64122","2529948329.57153","2503156060.52524","2684467375.71479","2609667673.71601","2669515517.33348","2837737193.76392","2520206899.62693","2705891616.97574","",
"Guatemala","GTM","GDP (current US$)","NY.GDP.MKTP.CD","1043599900","1076699900","1143600000","1262800000","1299099900","1331399900","1390700000","1453500000","1610500000","1715399900","1904000000","1984800000","2101300000","2569200100","3161499900","3645900000","4365300200","5480500200","6070600200","6902600200","7878700000","8607500300","8716999700","9050000400","9470000100","9721652086.95652","7231963515.98173","7084399840","7841602824.42748","8410724360.79546","7650125217.35253","9406097735.09117","10440842165.3193","11399942453.0646","12983235568.2292","14655404433.2771","15674835615.3139","17790026221.6139","19395491992.9939","18318412251.3642","19288827158.9035","18702802394.8286","20776669466.6053","21917706490.5299","23965275995.7214","27211377225.2715","30231249362.0604","34113107085.6085","39136893345.1501","37733994976.4137","41338595380.8159","47654841112.8523","50388454861.1111","53851058955.2999","58722323918.1604","63767597193.9175","68663653469.1246","75620095537.5005",
"Guam","GUM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3385000000","3560000000","3857000000","4197000000","4213000000","4375000000","4621000000","4781000000","4895000000","4928000000","5199000000","5337000000","5531000000","5697000000","5793000000","",
"Guyana","GUY","GDP (current US$)","NY.GDP.MKTP.CD","170215248.206265","185848451.262906","194948375.430205","175756868.692761","194773376.888526","213235294.117647","228705882.352941","250176470.588235","229750000","249300000","267800000","282050000","285380952.380952","307047619.047619","433954545.454545","494791666.666667","454440000","449880000","507080000","530440000","603200000","570357107.142857","482000000","489333333.333333","437631605.263158","453488372.093023","504651139.534884","354591846.938775","413799990","379779389.705882","396582263.291139","336708419.499106","368281378.896883","442273433.179724","540874934.201012","621626785.915493","705406001.424501","749138009.564539","717530683.169567","694754988.258295","712667896.727512","696281471.678532","722460886.371384","741929342.788749","785918769.587635","824880550.343965","1458449453.33968","1740334781.83731","1922598121.23066","2061323853.88576","2273225041.96217","2576024115.57832","2861562265.88301","2990006533.77749","3077086275.94585","3166029055.69007","3504024213.07506","3675631961.25908",
"High income","HIC","GDP (current US$)","NY.GDP.MKTP.CD","1069453764348.03","1131766101217.94","1222345671585.34","1316004768911.53","1437018295565.05","1560201455774.1","1711166477593.36","1835262715324.5","1988526386210.76","2182739159391.64","2401057059875.4","2666343288396.47","3101607506027.2","3765711018180.88","4257867802588.68","4725729485063.19","5147582875572.36","5827487104161.87","6972637609599.5","8062425071459.98","9004628121906.29","9141988132083.38","9061270595499.45","9376500941154.45","9750516408984.67","10248395381452.1","12445884422343.7","14408103924689.9","16225033094058.9","16920818139958.3","19068926853064.1","20216608159124.8","21777707786574.4","21960103799484.6","23549992876608.4","26119340090182.8","26365813031499","25961033785369.1","26055497211865.5","27338899547832.1","27899011818380.6","27617210372380.5","28605786313951.1","32091742949508.6","35745670208082.2","37828895208554.4","39949591651052.2","43701697595251.5","46482186891482.4","43561026668309.1","45719279000402.4","49412039871292.4","49467213807435.3","50012560794420.7","51048743606968.9","48322414816705.7","49281856158945.9","51475414395949.6",
"Hong Kong SAR, China","HKG","GDP (current US$)","NY.GDP.MKTP.CD","1320796651.69457","1383681651.13776","1612346412.26475","1935298266.45384","2206466461.26434","2435078534.03141","2489845016.64894","2692474989.12571","2716964388.42418","3189740055.13982","3800766535.62088","4476001946.01486","5710107420.14394","8030117555.62033","9388663645.7588","10048022369.9141","12876366008.8077","15719433719.4337","18315007365.9713","22526035940.5921","28861759209.0191","31055409443.043","32291306281.8168","29907091339.5364","33511383985.6741","35699543050.7778","41075570591.9291","50622571586.1149","59707404560.5944","68790369107.2962","76928290841.8701","88959620135.8864","104272278634.731","120353947980.764","135812069768.646","144652912433.103","159717233621.659","177352785419.977","168886163221.567","165768095391.557","171668164082.555","169403241524.337","166349228737.386","161384522525.299","169099768875.193","181570082162.19","193536265094.364","211597405593.868","219279678430.164","214046415026.187","228637697575.04","248513617677.287","262629441493.476","275696879834.966","291459356985.337","309383627028.561","320881182123.855","341449340450.649",
"Honduras","HND","GDP (current US$)","NY.GDP.MKTP.CD","335650000","356200000","387750000","410200000","457000000","508650000","549950000","598100000","646800000","668000050","723000000","731000000","802999950","912499950","1034500000","1124000000","1347999950","1669499950","1929499950","2251499950","2566000050","2819500000","2903500050","3076999950","3319000000","3639499950","3808500050","4152499950","3970386266.09442","3563448310.34483","3048881322.9572","3068444711.94538","3419487440.65916","3481990761.34498","3432356578.82219","3911053180.39625","4034037162.16216","4663193916.34981","5202215657.31167","5372543554.00697","7103507989.05044","7565869927.73763","7775078402.92785","8140271080.5604","8772194250.27021","9672035709.39793","10841742347.7968","12275501784.2971","13789715132.502","14587496229.1811","15839344591.9842","17710315005.9999","18528601901.324","18499710127.8385","19756494434.7031","20979767785.2104","21643936938.9096","22978532896.7816",
"Heavily indebted poor countries (HIPC)","HPC","GDP (current US$)","NY.GDP.MKTP.CD","14868500922.2593","15753280996.5243","16592539796.6373","17840018853.7668","19457134622.4047","21606074446.6605","23407992921.1551","24293446406.3785","24893477226.9664","26907469220.291","28755651171.2814","30559495542.2069","32953438858.5499","39099176005.6472","48048004455.9487","55403758235.934","60386600059.0555","70079681831.7803","78333384417.8432","91830106980.9967","97490628562.6183","99514902367.0345","97862677431.8929","93988301956.5671","97229483598.0413","99442666427.4779","115683692632.597","126209126639.589","127952885842.643","124218240711.722","126780487427.63","130999197728.321","119799743399.519","121510454425.851","111775306133.753","127078007560.621","132907940771.551","139643746196.032","143813449243.188","143743624000.182","155859131025.781","148157685592.466","160931530735.081","183271275526.468","211132332255.819","243510812402.688","292277278510.181","348312890048.819","421086650266.765","423617962057.282","468988446692.293","524010496967.089","564381508746.692","612898760943.11","650445161954.418","640013775850.344","652175948756.264","728774036366.636",
"Croatia","HRV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22387561845.2244","23678012697.3612","23822087053.2091","25432144406.2043","23386945596.6928","21774273832.1031","23289671102.3197","26878499206.0165","34658113497.39","41574530815.5047","45416358501.9835","50453577898.4886","60093222709.0519","70481451449.4223","62703143057.4238","59829574390.6875","62375044443.1969","56565475274.7722","58085856018.5104","57629518805.8871","49425513611.2448","51338524831.0314","54849180228.8716",
"Haiti","HTI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3473540601.82161","2257121668.19352","1878248741.04949","2167564194.7342","2813313278.81082","2907514522.92503","3338938830.01743","3723909226.86781","4153736347.44223","3953846310.66081","3596443004.56165","3472191962.42287","2960306120.93557","3537720277.49988","4310358095.62898","4756204069.61876","5885325589.97642","6548530572.35291","6584649419.28348","6622541528.56888","7516834160.25277","7890216507.68913","8452509315.87722","8776350789.5993","8724656126.49849","7970649131.23416","8408150517.97684",
"Hungary","HUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34748508332.1068","38724945367.8583","40119073326.3573","43160392123.6053","46418916500.3536","46659796772.5473","47290180588.5993","48770466838.6491","49170434390.9949","47310623887.2319","53821315066.1024","67716887203.4136","85324771841.4118","104066609517.928","113035361316.749","115295199391.606","139850794387.281","157998423131.739","130593960612.172","130922638689.071","140782064609.187","127856647107.82","135215704418.963","140118140454.711","122879042001.915","125816640420.569","139135029758.29",
"IBRD only","IBD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","397384267428.854","416546985355.851","463696359862.667","503902059640.753","548246874897.572","629260304290.822","809241994196.778","1013122956427.79","1086239505330.15","1165624095716.5","1317771431737.25","1406160664333.34","1705691190305.25","2039604768114.24","2199458034355.98","2153699469777.68","2257736575554.28","2276364359733.84","2407107395448.47","2522035168379.53","2586838083451.04","2814392058551.96","3010554862642.63","3405453213753.57","3684620010265.19","3686143029700.02","3960795856569.08","4346914583035.05","4877661440786.4","5335225881302.02","5653691587251.48","5497875109987.81","5336961868560.53","5800122865534.95","5885080246279.83","5974616212131.51","6727577107713.12","8003465737255.29","9567005556607.55","11338857254968","14111319354089.7","16947333467462.9","16449910318384.1","19977170903178.2","23625393810182.3","25110781711224.5","26548453670328.9","27417808169925.2","25892267158724","26025458644283.5","28648517074135.9",
