"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Gambia, The","GMB","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4420","4439","4458","4477","4496","4515","4534","4553","4572","4591","4610","4630","4650","4670","4690","4710","4728","4746","4764","4782","4800","4816","4832","4848","4864","4880","","",
"Guinea-Bissau","GNB","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22160","22064","21968","21872","21776","21680","21584","21488","21392","21296","21200","21104","21008","20912","20816","20720","20620","20520","20420","20320","20220","20120","20020","19920","19820","19720","","",
"Equatorial Guinea","GNQ","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18600","18483","18366","18249","18132","18015","17898","17781","17664","17547","17430","17314","17198","17082","16966","16850","16732","16614","16496","16378","16260","16144","16028","15912","15796","15680","","",
"Greece","GRC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32990","33292","33594","33896","34198","34500","34802","35104","35406","35708","36010","36312","36614","36916","37218","37520","37822","38124","38426","38728","39030","39332","39634","39936","40238","40540","","",
"Grenada","GRD","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","169.9","","",
"Greenland","GRL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","","",
"Guatemala","GTM","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47480","46940","46400","45860","45320","44780","44240","43700","43160","42620","42080","41540","41000","40460","39920","39380","38948","38516","38084","37652","37220","36856","36492","36128","35764","35400","","",
"Guam","GUM","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","","",
"Guyana","GUY","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166600","166562","166524","166486","166448","166410","166372","166334","166296","166258","166220","166180","166140","166100","166060","166020","165968","165916","165864","165812","165760","165660","165560","165460","165360","165260","","",
"High income","HIC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9899729.1","9908922.9","9918568.9","9928011.1","9937439.1","9946867.2","9956295.1","9965723.3","9975151.3","9984579.5","9994007.5","9997901.8","10001795.8","10005690","10009584.1","10013478.3","10017397.6","10021316.6","10025236","10029155","10033074.3","10044558.3","10056042.4","10067526.3","10079010.3","10090494.4","","",
"Hong Kong SAR, China","HKG","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81360","79616","77872","76128","74384","72640","70896","69152","67408","65664","63920","62720","61520","60320","59120","57920","56720","55520","54320","53120","51920","50720","49520","48320","47120","45920","","",
"Heavily indebted poor countries (HIPC)","HPC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6312643.1","6284042.6","6254682.8","6209492.7","6180512.5","6151532.4","6122552.2","6093572.1","6064591.9","6035611.8","6006631.6","5979319.5","5952007.3","5924695.2","5897383","5870070.9","5839043.9","5808017","5776990","5745963.1","5714936.1","5618623","5593879.8","5569136.7","5544393.5","5519650.4","","",
"Croatia","HRV","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18500","18500","18570","18605","18640","18675","18710","18745","18780","18815","18850","18886","18922","18958","18994","19030","19064","19098","19132","19166","19200","19204","19208","19212","19216","19220","","",
"Haiti","HTI","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1160","1153","1146","1139","1132","1125","1118","1111","1104","1097","1090","1082","1074","1066","1058","1050","1042","1034","1026","1018","1010","1002","994","986","978","970","","",
"Hungary","HUN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18010","18126","18242","18358","18474","18590","18706","18822","18938","19054","19170","19302","19434","19566","19698","19830","19956","20082","20208","20334","20460","20506","20552","20598","20644","20690","","",
"IBRD only","IBD","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23962509.1","23926044.8","23889785.1","23853422.3","23817059.7","23780696.8","23744334","23707971.5","23671608.6","23635245.9","23598883.2","23587603.1","23576323.2","23565043.3","23553763.4","23542483.4","23539185.5","23535887.5","23532589.9","23529292","23525994.2","23520852.4","23515710.6","23510569","23505427.2","23500285.5","","",
"IDA & IBRD total","IBT","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31458631.2","31378718.3","31298654.5","31202457.2","31122470","31042482.6","30962495.2","30882508.2","30802520.6","30722533.6","30642546.3","30594676.7","30546807.4","30498938.2","30451068.9","30403199.4","30367044.3","30330889.2","30294734.3","30258579.4","30222424.4","30182079.1","30141733.8","30101388.7","30061043.4","30020698.1","","",
"IDA total","IDA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7496122.1","7452673.5","7408869.4","7349034.9","7305410.3","7261785.8","7218161.2","7174536.7","7130912","7087287.7","7043663.1","7007073.6","6970484.2","6933894.9","6897305.5","6860716","6827858.8","6795001.7","6762144.4","6729287.4","6696430.2","6661226.7","6626023.2","6590819.7","6555616.2","6520412.6","","",
"IDA blend","IDB","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1443555.4","1431304.4","1419397.6","1407318.6","1395239.7","1383160.7","1371081.8","1359002.9","1346923.9","1334845.1","1322766.1","1312867.8","1302969.5","1293071.3","1283173","1273274.7","1266857.8","1260441","1254024.1","1247607.3","1241190.4","1230380.7","1219571.2","1208761.5","1197951.9","1187142.2","","",
"Indonesia","IDN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1185450","1166314","1147178","1128042","1108906","1089770","1070634","1051498","1032362","1013226","994090","990986","987882","984778","981674","978570","971720","964870","958020","951170","944320","937476","930632","923788","916944","910100","","",
"IDA only","IDX","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6052566.7","6021369.1","5989471.8","5941716.3","5910170.6","5878625.1","5847079.4","5815533.8","5783988.1","5752442.6","5720897","5694205.8","5667514.7","5640823.6","5614132.5","5587441.3","5561001","5534560.7","5508120.3","5481680.1","5455239.8","5430846","5406452","5382058.2","5357664.3","5333270.4","","",
"Isle of Man","IMN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","34.6","","",
"India","IND","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","639390","640841","642292","643743","645194","646645","648096","649547","650998","652449","653900","658538","663176","667814","672452","677090","681252","685414","689576","693738","697900","699684","701468","703252","705036","706820","","",
"Not classified","INX","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4650","4820","4989.9","5159.9","5329.8","5499.8","5669.7","5839.7","6009.6","6179.6","6349.5","6469.3","6589","6708.8","6828.6","6948.4","7010","7071.5","7133.2","7194.8","7256.3","7313.1","7369.9","7426.6","7483.4","7540.2","","",
"Iran, Islamic Rep.","IRN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90760.6","91010.2","91259.8","91509.4","91759","92008.6","92258.2","92507.8","92757.4","93007","93256.6","95989.2","98721.9","101454.5","104187.2","106919.8","106919.8","106919.8","106919.8","106919.8","106919.8","106919.8","106919.8","106919.8","106919.8","106919.8","","",
"Iraq","IRQ","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8040","8054","8068","8082","8096","8110","8124","8138","8152","8166","8180","8194","8208","8222","8236","8250","8250","8250","8250","8250","8250","8250","8250","8250","8250","8250","","",
"Iceland","ISL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161","173.7","186.4","199.1","211.8","224.5","237.2","249.9","262.6","275.3","288","303.4","318.8","334.2","349.6","365","377.4","389.8","402.2","414.6","427","440","453","466","479","492","","",
"Israel","ISR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1320","1341","1362","1383","1404","1425","1446","1467","1488","1509","1530","1534","1538","1542","1546","1550","1548","1546","1544","1542","1540","1562","1584","1606","1628","1650","","",
"Italy","ITA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75900","76679","77458","78237","79016","79795","80574","81353","82132","82911","83690","84470","85250","86030","86810","87590","88128","88666","89204","89742","90280","90818","91356","91894","92432","92970","","",
"Jamaica","JAM","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3446","3442.3","3438.6","3434.9","3431.2","3427.5","3423.8","3420.1","3416.4","3412.7","3409","3405.6","3402.2","3398.8","3395.4","3392","3387.8","3383.6","3379.4","3375.2","3371","3367.2","3363.4","3359.6","3355.8","3352","","",
"Jordan","JOR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","975","","",
"Japan","JPN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","249500","249426","249352","249278","249204","249130","249056","248982","248908","248834","248760","248878","248996","249114","249232","249350","249412","249474","249536","249598","249660","249644","249628","249612","249596","249580","","",
"Kazakhstan","KAZ","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34220","34220","34106","34049","33992","33935","33878","33821","33764","33707","33650","33594","33538","33482","33426","33370","33314","33258","33202","33146","33090","33090","33090","33090","33090","33090","","",
"Kenya","KEN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47240","46073","44906","43739","42572","41405","40238","39071","37904","36737","35570","36550","37530","38510","39490","40470","40836","41202","41568","41934","42300","42666","43032","43398","43764","44130","","",
"Kyrgyz Republic","KGZ","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8360","8360","8407.8","8429.7","8451.6","8473.5","8495.4","8517.3","8539.2","8561.1","8583","8605","8627","8649","8671","8693","8308.4","7923.8","7539.2","7154.6","6770","6690","6610","6530","6450","6370","","",
"Cambodia","KHM","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129440","128042","126644","125246","123848","122450","121052","119654","118256","116858","115460","113830","112200","110570","108940","107310","106036","104762","103488","102214","100940","99666","98392","97118","95844","94570","","",
"Kiribati","KIR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","121.5","","",
"St. Kitts and Nevis","KNA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","110","","",
"Korea, Rep.","KOR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63700","63618","63536","63454","63372","63290","63208","63126","63044","62962","62880","62814","62748","62682","62616","62550","62484","62418","62352","62286","62220","62144","62068","61992","61916","61840","","",
"Kuwait","KWT","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5","35.9","37.3","38.7","40.1","41.5","42.9","44.3","45.7","47.1","48.5","49.9","51.3","52.7","54.1","55.5","56.9","58.3","59.7","61.1","62.5","62.5","62.5","62.5","62.5","62.5","","",
"Latin America & Caribbean (excluding high income)","LAC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10070272.7","10024463.3","9978654.3","9932845.1","9887035.9","9841226.6","9795417.5","9749608.4","9703799.1","9657990","9612180.8","9563861","9515541.2","9467221.6","9418901.8","9370582.1","9334140.8","9297699.6","9261258.6","9224817.4","9188376.2","9163328.3","9138280.6","9113232.9","9088185.2","9063137.4","","",
"Lao PDR","LAO","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176449","175330.1","174211.2","173092.3","171973.4","170854.5","169735.5","168616.6","167497.7","166378.8","165259.9","165947.3","166634.8","167322.2","168009.7","168697.1","170588.8","172480.5","174372.2","176263.9","178155.6","180047.3","181939","183830.7","185722.4","187614.1","","",
"Lebanon","LBN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1310","1310","1310","1310","1310","1310","1310","1310","1310","1310","1310","1321","1332","1343","1354","1365","1365.8","1366.6","1367.4","1368.2","1369","1369.8","1370.6","1371.4","1372.2","1373","","",
"Liberia","LBR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49290","48990","48690","48390","48090","47790","47490","47190","46890","46590","46290","45990","45690","45390","45090","44790","44490","44190","43890","43590","43290","42990","42690","42390","42090","41790","","",
"Libya","LBY","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","2170","","",
"St. Lucia","LCA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218","217.4","216.8","216.2","215.6","215","214.4","213.8","213.2","212.6","212","211.4","210.8","210.2","209.6","209","208.4","207.8","207.2","206.6","206","205.4","204.8","204.2","203.6","203","","",
"Latin America & Caribbean","LCN","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10242341.8","10197827.9","10153314.3","10108800.6","10064286.8","10019772.9","9975259.2","9930745.5","9886231.7","9841718","9797204.3","9749619.2","9702034","9654449.1","9606863.9","9559278.9","9523659.4","9488039.8","9452420.5","9416800.9","9381181.5","9359417.2","9337652.9","9315888.6","9294124.3","9272360.1","","",
"Least developed countries: UN classification","LDC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6172066.7","6141509.6","6110193.2","6063046.5","6032109.7","6001173","5970236.1","5939299.4","5908362.5","5877425.8","5846489","5819855.6","5793222.2","5766588.8","5739955.4","5713322","5687518","5661714","5635910","5610106.1","5584302.1","5559644","5534985.8","5510327.7","5485669.5","5461011.3","","",
"Low income","LIC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4244520","4221140.6","4197002","4157033","4133274","4109515","4085756","4061997","4038238","4014479","3990720","3968434","3946148","3923862","3901576","3879290","3856234","3833178","3810122","3787066","3764010","3816152","3796724","3777296","3757868","3738440","","",
"Liechtenstein","LIE","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","65.4","65.8","66.2","66.6","67","67.4","67.8","68.2","68.6","69","69","69","69","69","69","69","69","69","69","69","69","69","69","69","69","","",
"Sri Lanka","LKA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22840","22748","22656","22564","22472","22380","22288","22196","22104","22012","21920","21772","21624","21476","21328","21180","21150","21120","21090","21060","21030","20964","20898","20832","20766","20700","","",
"Lower middle income","LMC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6645960","6605437.7","6565811","6525735.1","6485659.1","6445583.2","6405507.1","6365431.2","6325355.1","6285279.3","6245203.3","6230493.1","6215783","6201072.8","6186362.7","6171652.5","6153566.4","6135480.3","6117394.1","6099308.1","6081222","5987021.8","5964391.5","5941761.3","5919131","5896500.7","","",
"Low & middle income","LMY","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31308671.2","31226550.4","31144280.4","31045876.9","30963683.3","30881489.7","30799296.1","30717102.7","30634908.9","30552715.6","30470522","30420912.3","30371302.8","30321693.3","30272083.8","30222474.2","30184475","30146475.7","30108476.7","30070477.7","30032478.5","29987935.3","29943392.1","29898849.1","29854306","29809762.7","","",
"Lesotho","LSO","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400","402","404","406","408","410","412","414","416","418","420","422","424","426","428","430","432","434","436","438","440","450","460","470","480","490","","",
"Late-demographic dividend","LTE","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17275796.3","17271821.5","17268714.4","17265168.4","17261624.5","17258080.4","17254536.2","17250992.4","17247448.3","17243904.5","17240360.4","17239186.2","17238012","17236837.8","17235663.7","17234489.5","17252934.5","17271379.2","17289824.3","17308269.1","17326714","17335815.5","17344917","17354018.3","17363119.8","17372221.3","","",
"Lithuania","LTU","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19450","19450","19600","19675","19750","19825","19900","19975","20050","20125","20200","20402","20604","20806","21008","21210","21308","21406","21504","21602","21700","21720","21740","21760","21780","21800","","",
"Luxembourg","LUX","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","870","870","870","870","870","870","870","870","870","870","867","867","867","867","867","867","867","867","867","867","867","867","867","867","867","867","","",
"Latvia","LVA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31730","31730","31866","31934","32002","32070","32138","32206","32274","32342","32410","32522","32634","32746","32858","32970","33084","33198","33312","33426","33540","33544","33548","33552","33556","33560","","",
"Macao SAR, China","MAC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","",
"Morocco","MAR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49540","49579","49618","49657","49696","49735","49774","49813","49852","49891","49930","50746","51562","52378","53194","54010","54552","55094","55636","56178","56720","56640","56560","56480","56400","56320","","",
"Monaco","MCO","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3190","3190","3200","3205","3210","3215","3220","3225","3230","3235","3240","3318","3396","3474","3552","3630","3676","3722","3768","3814","3860","3906","3952","3998","4044","4090","","",
"Madagascar","MDG","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136920","136251","135582","134913","134244","133575","132906","132237","131568","130899","130230","129860","129490","129120","128750","128380","127810","127240","126670","126100","125530","125370","125210","125050","124890","124730","","",
"Maldives","MDV","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","",
"Middle East & North Africa","MEA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199292.6","199863.7","200434.9","201006","201577.2","202148.3","202719.5","203290.6","203861.8","204433","205004.1","208731.5","212458.9","216186.2","219913.6","223641","225173.9","226706.9","228239.8","229772.8","231305.8","231443.3","231580.9","231718.4","231856","231993.5","","",
"Mexico","MEX","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","697600","695696","693792","691888","689984","688080","686176","684272","682368","680464","678560","677014","675468","673922","672376","670830","669660","668490","667320","666150","664980","664064","663148","662232","661316","660400","","",
"Marshall Islands","MHL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","126.4","","",
"Middle income","MIC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27064151.2","27005409.8","26947278.4","26888843.9","26830409.3","26771974.7","26713540.1","26655105.7","26596670.9","26538236.6","26479802","26452478.3","26425154.8","26397831.3","26370507.8","26343184.2","26328241","26313297.7","26298354.7","26283411.7","26268468.5","26171783.3","26146668.1","26121553.1","26096438","26071322.7","","",
"Macedonia, FYR","MKD","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9120","9120","9212","9258","9304","9350","9396","9442","9488","9534","9580","9614","9648","9682","9716","9750","9796","9842","9888","9934","9980","9980","9980","9980","9980","9980","","",
"Mali","MLI","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66900","66110","65320","64530","63740","62950","62160","61370","60580","59790","59000","58210","57420","56630","55840","55050","54260","53470","52680","51890","51100","50310","49520","48730","47940","47150","","",
"Malta","MLT","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","","",
"Myanmar","MMR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392180","387830","383480","379130","374780","370430","366080","361730","357380","353030","348680","345586","342492","339398","336304","333210","330114","327018","323922","320826","317730","312266","306802","301338","295874","290410","","",
"Middle East & North Africa (excluding high income)","MNA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185692.4","186176","186659.6","187143.2","187626.8","188110.4","188594","189077.6","189561.2","190044.8","190528.4","194246.2","197964.1","201681.8","205399.7","209117.5","210640.3","212163.1","213685.9","215208.7","216731.5","216836.3","216941.1","217045.9","217150.7","217255.5","","",
"Montenegro","MNE","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6260","6260","6260","6260","6260","6260","6260","6260","6260","6260","6260","6260","6260","6260","6260","6260","6662","7064","7466","7868","8270","8270","8270","8270","8270","8270","","",
"Mongolia","MNG","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125360","124541","123722","122903","122084","121265","120446","119627","118808","117989","117170","116352","115534","114716","113898","113080","116542.4","120004.8","123467.2","126929.6","130392","129419.2","128446.4","127473.6","126500.8","125528","","",
"Northern Mariana Islands","MNP","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340","334.4","332.8","331.2","329.5","327.9","326.2","324.6","322.9","321.3","319.6","318","316.4","314.7","313.1","311.4","309.8","308.1","306.5","304.8","303.2","301.5","299.9","298.3","296.6","295","","",
"Mozambique","MOZ","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","433780","431590","429400","427210","425020","422830","420640","418450","416260","414070","411880","409662","407444","405226","403008","400790","398576","396362","394148","391934","389720","387656","385592","383528","381464","379400","","",
"Mauritania","MRT","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4150","4052","3954","3856","3758","3660","3562","3464","3366","3268","3170","3070","2970","2870","2770","2670","2620","2570","2520","2470","2420","2385","2350","2315","2280","2245","","",
"Mauritius","MUS","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","411","411.8","412.6","413.4","414.2","415","415.8","416.6","417.4","418.2","419","411.6","404.2","396.8","389.4","382","382.4","382.8","383.2","383.6","384","384.4","384.8","385.2","385.6","386","","",
"Malawi","MWI","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38960","38631","38302","37973","37644","37315","36986","36657","36328","35999","35670","35340","35010","34680","34350","34020","33690","33360","33030","32700","32370","32190","32010","31830","31650","31470","","",
"Malaysia","MYS","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223760","222975","222190","221405","220620","219835","219050","218265","217480","216695","215910","214508","213106","211704","210302","208900","211368","213836","216304","218772","221240","221382","221524","221666","221808","221950","","",
"North America","NAC","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6507240","6507855","6508470","6509085","6509700","6510315","6510930","6511545","6512160","6512775","6513390","6515380","6517370","6519360","6521350","6523340","6530718","6538096","6545474","6552852","6560230","6562514","6564798","6567082","6569366","6571650","","",
